City,income,racaian,racasn,racblk,racsor,racwht,selfcare_diff,ind_liv_diff,amb_diff,is_medicare,is_va,public_assist_inc,ret_income,avg_schl,ss_income,age,disabled,is_insured,is_married,inc_pov_ratio,avg_weight,year,CO,NO2,O3,SO2,GoodHealth,SeenDoctor12mo,CholestCheck,Exercise,Smoke,BingeDrink,Asthma,CVDperCapita
Boston,30454.99618386817,0.008220786846741044,0.08338226658837346,0.275396359365825,0.06297709923664122,0.6036406341749854,1.966884328358209,1.9327615780445968,1.9327615780445968,1.8429242513211979,1.9867880211391662,77.4459691252144,1345.5708404802745,16.37560827250608,1734.9519725557461,38.01056958308867,1.8636230182031708,1.0754550792718731,0.30739870816206694,290.64893451547675,107.99354081033471,2010,0.28041973305670814,17.052750012448133,0.02220179529737206,1.5808720235131397,86,78.6,83.2,34.7,17.2,22.4,10.1,212
Charlotte,27487.659673144877,0.012380122057541413,0.026155187445510028,0.17061900610287709,0.04925893635571055,0.7653007846556233,1.971330168481802,1.9418592038182017,1.9418592038182017,1.8368788142981691,1.9774193548387098,39.942510033626206,1780.7473695628594,15.540464779817343,2513.217268684239,38.615257192676545,1.874716652136007,1.1337401918047079,0.41909328683522235,305.1338110165696,99.66015693112467,2010,0.32866650421348315,11.689251356741574,0.028404657303370787,0.9044115351123595,83.6,68.5,78,29,18.7,18.2,7.9,211.7
Chicago,29753.32598920863,0.007468097447795824,0.07439095127610208,0.2581206496519722,0.08820330626450117,0.5900522041763341,1.9700568687376687,1.9402556051828594,1.9402556051828594,1.8606801044083527,1.988072795823666,81.83655419448989,1566.8633087162252,15.784718812554292,1901.5906779286252,37.23118474477958,1.8911325406032482,1.1664733178654292,0.337949535962877,294.63270886450135,126.98169228538283,2010,NA,NA,NA,NA,82.2,63.9,73.7,31,19.5,23.5,7.7,243.85
Cleveland,21035.579372937293,0.03844978832976913,0.013049360624972722,0.1699471915506481,0.022432680137912976,0.7855365949461005,1.9641927083333333,1.9263664378007244,1.9263664378007244,1.8190546851132545,1.9719373281543229,49.05573876844894,1742.4987835865275,15.124134497895643,2608.7489863221062,39.44105966045476,1.8376903940994196,1.1564177541133853,0.4210710077248723,277.4670871817977,94.24492646096103,2010,NA,NA,NA,NA,81.8,71.4,80.3,35.7,23,19.2,7.7,286.6
Colorado Springs,26913.571269735377,0.028032531579858105,0.04343311991694065,0.07440733690949991,0.03339678145007787,0.8793908980792524,1.978608630952381,1.9512088869527335,1.9512088869527335,1.8608755840110747,1.9652188960027686,36.29492485297321,2818.501415813548,16.09491158426561,1999.2485297320845,36.71863644229106,1.881640422218377,1.1202630212839593,0.4466170617753937,315.59302949061663,108.37584357155217,2010,NA,NA,NA,NA,86.2,62.3,74.8,39.8,17.6,15.8,8.4,218.1
Columbus,26816.934644506433,0.015674566150401196,0.02343720843440941,0.08721776450830379,0.009591341668221683,0.884362754245195,1.9715565598303304,1.941328294234226,1.941328294234226,1.8254151894010076,1.9771412576973315,35.57358160114302,1927.9386551136101,15.656067801845632,2597.5154168779095,39.72395969397276,1.8665236051502145,1.1013062138458667,0.45988057473409216,316.7877509539606,92.18214219070722,2010,NA,NA,NA,NA,82.9,71.7,76.1,31.3,22,20.2,8.8,244.1
Dallas,31741.2253229756,0.013751303441084464,0.051779197080291973,0.15530500521376434,0.06901720542231492,0.7346845672575599,1.973807099469822,1.9493796937886394,1.9493796937886394,1.8742179353493222,1.9835440563086548,37.2528110866769,1560.6082735156217,15.317069029914094,1933.118542799054,36.019193169968716,1.8928897288842543,1.188803441084463,0.4145920229405631,312.29985657583137,103.66146376433785,2010,0.26415260055865925,13.106137717877095,0.024907092178770948,0.6416402248603352,85.2,59.8,71.2,26.9,16.8,17.2,6.3,258.9
Denver,28054.49504950495,0.013593720084242773,0.026804518475971664,0.05705533218456826,0.055906567107026614,0.8708596591996937,1.9668275649584062,1.9383505874142142,1.9383505874142142,1.8197396132490906,1.9762588550641393,52.47760846807026,1602.8986855879957,16.024018337651984,2443.360474584157,39.93997702469845,1.8765077541642734,1.1157380815623206,0.414704192992533,301.58067375886526,92.40359946390963,2010,NA,NA,NA,NA,85.9,59.8,77.3,39.6,17.6,21,7.9,200.9
Detroit,14702.938949159754,0.01628718630546784,0.015788598969586173,0.6423466843942164,0.032241981053681236,0.3190958949642679,1.9393509487497784,1.8845352230095873,1.8845352230095873,1.8020608276549777,1.978394548778461,129.95206335973322,2317.7990829512296,14.732413793103449,2941.1442267611505,38.86820674754861,1.8025594149908593,1.1666943659631046,0.2654146584676749,219.64257779289235,141.01927871032075,2010,NA,NA,NA,NA,78.4,69.3,75.1,30.3,25.8,17.2,13,354.4
Fort Worth,30933.983621812768,0.012942191544434857,0.055795225769341386,0.13085993672706356,0.0635605406960023,0.7666810468794938,1.973010811231236,1.951123337918386,1.951123337918386,1.8845987920621226,1.9831751509922346,31.735900962861074,1493.5855112333793,15.453336339044183,1805.4644658413572,35.2956571757262,1.8917169974115617,1.1727063560540696,0.41199309749784296,318.7840900674024,104.48979004889273,2010,NA,NA,NA,NA,82.8,63,70.4,26.4,17.3,19.7,8.3,277.35
Houston,29616.665730259716,0.013656639113798278,0.07065091009026911,0.16741010083927024,0.07033380546688371,0.6981375388453164,1.972342461384244,1.9481060606060605,1.9481060606060605,1.8727142041730969,1.9807623195146185,30.83658008658009,1371.2467532467533,14.983995584988962,1889.6877705627705,36.093461302665794,1.8888231190410756,1.213432551846606,0.4203538887596981,297.704991394148,111.61503498721011,2010,0.23336930139372822,13.151556348432056,0.023325778397212543,1.5511006585365854,82.8,60.7,70.9,28.8,17.1,18.8,6.9,241.56666666666666
Indianapolis,25433.780757354136,0.007357686846521234,0.02697818510391119,0.2368658835678327,0.030721569639860592,0.7237640376920098,1.9657789430109012,1.9347128649342316,1.9347128649342316,1.8480702207306055,1.9732799793468438,58.707090150786016,1739.403272377286,15.555675094136632,2423.8017324350335,37.746740673809214,1.858913127662321,1.1496062992125984,0.36181747773331613,283.37569352708056,116.85116819413966,2010,NA,NA,NA,NA,82.8,62.7,75.1,27.3,26.4,18.4,9.2,291.6
Jacksonville,22922.319304285884,0.01451231859601755,0.029940697169856804,0.17713707150089195,0.01489802806036353,0.7894990598331807,1.9652160588415568,1.9348652283225165,1.9348652283225165,1.8138469697700208,1.9645147292801697,42.22183242705958,2361.267029176168,15.724227447456443,2736.3567795123663,40.04609228098934,1.8489947447085482,1.1456535364736513,0.43310351477749387,292.50894810101414,100.46854057181429,2010,NA,NA,NA,NA,79.8,70.9,80.2,32.7,22.1,19.1,9.9,287.2
Kansas City,25473.442614644035,0.02154828411811652,0.030726256983240222,0.2785315243415802,0.03830806065442937,0.6677972865123704,1.9725063938618925,1.9375312343828086,1.9375312343828086,1.8491620111731844,1.9776536312849162,61.531734132933536,1759.735132433783,15.56790379431889,2389.7076461769116,37.8330007980846,1.8687150837988826,1.1506384676775738,0.3505586592178771,282.2706096819931,123.47545889864325,2010,NA,NA,NA,NA,84.4,66.6,77.8,28.7,22.8,19.2,9.4,237.8
Las Vegas,24083.17147283127,0.025326170376055255,0.10063315425940138,0.07876055257099002,0.09017651573292403,0.7380084420567921,1.9717231523070642,1.9417087789399459,1.9417087789399459,1.8221412125863392,1.969781273983116,62.80879069220825,2408.705370783876,15.326875310481867,2532.0061111764016,39.709708365310824,1.8655026861089792,1.2056792018419034,0.3994627782041443,293.94833625218916,103.58317344589409,2010,NA,NA,NA,NA,80.7,61.8,71.3,31.8,22.5,18.6,7.6,247
Long Beach,25312.97245209059,0.02772382129613279,0.07407734416387074,0.08864559420801695,0.060480310789334274,0.788627935723115,1.9650290643165198,1.932368703108253,1.932368703108253,1.814585908529048,1.9700688680911178,80.81672025723472,2018.5058949624865,15.579086757990867,2604.948981779207,40.12007769733357,1.8569662722938372,1.1443581140738124,0.4157690270174819,297.54762335080426,90.8071693448702,2010,0.38276277323943664,20.57948687605634,0.021907532394366196,1.0427684352112676,78.6,66.5,76.4,32.1,12.8,17.5,6.4,239.3
Los Angeles,28128.852763545812,0.012620484016365023,0.14677669139911703,0.08677160622240714,0.18466125788780252,0.6051822573561704,1.9650466372115856,1.939225897255454,1.939225897255454,1.858054226475279,1.9905924230867023,123.41928219563688,1360.3603096410977,15.250083824304259,1753.6579310344828,37.70714005038948,1.8903682130226753,1.2291796685389362,0.35432124448142754,278.16177823922226,104.04058895592077,2010,0.44905509668109667,18.640970593073593,0.0226338556998557,0.46663488744588744,78.6,66.5,76.4,32.1,12.8,17.5,6.4,239.3
Memphis,21282.63754073058,0.01194585448392555,0.012419627749576988,0.12971235194585448,0.020744500846023684,0.8432825719120135,1.968433934420329,1.9366742405116553,1.9366742405116553,1.815600676818951,1.9769881556683586,39.02028107380291,2134.7079861987713,15.218854272768782,2831.560632836826,39.47387478849408,1.8597292724196277,1.1461590524534686,0.4369881556683587,289.908731397648,95.81861252115058,2010,NA,NA,NA,NA,81.3,78.5,76.8,24.6,19.7,11.9,7,320.3
Mesa,27035.177492902003,0.034351934883079256,0.04276746913154446,0.03704214665103125,0.05387321514796165,0.8580395943988411,1.9773465171192444,1.9534469600610531,1.9534469600610531,1.834793405532179,1.9765468717665724,43.513948952768594,2052.801662002883,16.109763971590503,2714.911388111592,38.52286680002759,1.8931503069600606,1.1316824170518038,0.4169828240325585,309.15863566325817,104.68345174863765,2010,NA,NA,NA,NA,83.5,60.5,74.5,32.8,18.3,18.7,9,205.3
Miami,20590.635001872426,0.04274374109505394,0.009261143903928354,0.1203948707510686,0.04172603297374313,0.8176267046611032,1.9639922145328719,1.9314352478169967,1.9314352478169967,1.8017504579686545,1.978984327294932,29.418275734841963,1253.1269216578526,14.919000158202817,2408.213257901857,40.78567066965194,1.8514654996946875,1.2604315082434359,0.4119682475066151,257.6495758218452,90.35889476898026,2010,NA,NA,NA,NA,79.3,69.7,81.2,29.9,15,13.6,5.8,233
Milwaukee,21940.271153846155,0.01932591218305504,0.04638218923933209,0.36982065553494126,0.05009276437847866,0.5497835497835498,1.9608260940829372,1.930642410460489,1.930642410460489,1.8559059987631417,1.9812925170068028,54.95622512791359,1469.3765397005875,15.770956884116044,2075.103278377866,36.279684601113175,1.857452071737786,1.1255411255411256,0.2795299938157081,251.79433992603313,167.36363636363637,2010,NA,NA,NA,NA,84.4,67.6,77.5,34.7,24.3,26.3,10.3,231.79999999999998
Minneapolis,26704.463718543855,0.0226576852418861,0.026740151051234947,0.09001837109614207,0.011226780975709328,0.8785466421718718,1.958809575156351,1.9290369297610428,1.9290369297610428,1.8005715452133089,1.9673402735252092,71.46994931209268,1317.760077238716,16.43419382141346,2725.0808592807143,41.391712594407025,1.8418044498877322,1.1247193304756073,0.4084507042253521,292.6968917470525,118.67952643396612,2010,NA,NA,NA,NA,89,68,78.5,33.9,17.8,23,7.5,171.3
New York,30998.13933717314,0.00900589886375576,0.14562538462693064,0.2547468591927713,0.12341083409633309,0.5010281734536122,1.9640189004533555,1.93213670564772,1.93213670564772,1.8388694594959698,1.9914293862479924,86.10443296165353,1560.1291632671562,15.586290109137332,2063.4201794941528,38.69147291475917,1.8791258274169582,1.1290695405490596,0.3406931540158804,288.2897373533416,122.86656259850201,2010,0.4488497374301676,19.711397237430166,0.02330619273743017,3.8569433987430166,81.4,72.7,80.5,30.9,16.1,17.5,9.2,287.58
Oakland,25989.63488899961,0.023221343873517788,0.09176248652533238,0.08264462809917356,0.037549407114624504,0.7943316564858066,1.9678690080683436,1.937384297070674,1.937384297070674,1.80600970176069,1.9728260869565217,56.960688228247854,1719.2382663617554,15.77907030634472,2724.073832081019,40.92202659001078,1.8636363636363635,1.1266618756737334,0.4435860582105641,303.60963006996207,92.71218109953288,2010,0.30141813157894737,17.988202210526318,0.014316105263157896,0.9911024736842106,85.3,64.3,79.1,38.6,11.7,20.8,8.6,211.7
Oklahoma City,25429.525782155273,0.08031854379977246,0.04141069397042093,0.15199089874857794,0.06166097838452787,0.7281001137656428,1.9684340320591862,1.9298345693097547,1.9298345693097547,1.8323094425483504,1.971331058020478,39.04449515116942,2327.19338277239,15.460601719197708,2472.843696520251,38.13515358361775,1.8457337883959044,1.1822525597269624,0.40705346985210467,284.2874390527049,132.35153583617748,2010,NA,NA,NA,NA,82.3,56.3,68.2,25.3,25.2,18.9,11.3,305.7
Omaha,24630.03706083976,0.016188870151770656,0.015008431703204046,0.1057335581787521,0.03018549747048904,0.8585160202360876,1.9633554876953476,1.9317370300357068,1.9317370300357068,1.8258010118043846,1.972344013490725,30.245746691871457,1743.492963663096,15.531523642732049,2640.14072673808,38.870826306914,1.851433389544688,1.1502529510961215,0.4315345699831366,296.81895210098565,114.16829679595278,2010,NA,NA,NA,NA,86.4,61.1,74.2,28.4,21.4,24,6.8,235.9
Philadelphia,20538.2622139765,0.011225444340505144,0.059358789012671144,0.348243898290671,0.038863848966748875,0.5646738668254103,1.9536263143704502,1.9019009860729896,1.9019009860729896,1.7943702695807466,1.980865719874139,106.05570804106944,1758.7414862254752,15.339713758890158,2805.058859408356,40.374351560506845,1.8085721574963858,1.1269665787907135,0.3335317629050089,259.49789510612175,152.6538821328344,2010,0.2960357780082988,17.72435695297372,0.022567345781466113,2.2393490318118947,83.4,72.6,80.7,29.9,19.7,22.2,9.6,327.5
Phoenix,27527.085061315494,0.02812069319414714,0.04196111779022373,0.05348503064246547,0.05908571093452189,0.8454681406327889,1.9772947918950237,1.951789627465303,1.951789627465303,1.8443538691610708,1.9761897780253936,47.83447772096421,1925.5631848064281,15.7570278675529,2472.725493060628,37.95050288830895,1.889687124299915,1.1560273289739906,0.4061519514412222,296.2433149500671,105.84998387238659,2010,0.4334254,18.29945044242424,0.025740836363636364,1.3854837068181818,83.5,60.5,74.5,32.8,18.3,18.7,8.8,205.3
Portland,25894.62827164764,0.015442034056449732,0.04539304875204105,0.05131793795194775,0.025145789596454398,0.8851411243293679,1.9678521894194572,1.934560327198364,1.934560327198364,1.8299976673664566,1.97765337065547,84.34446716655306,1886.1684844353556,16.02,2549.9062713019766,39.775367389783064,1.8618614415675296,1.135012829484488,0.430604152087707,306.56211150425554,100.79836715651972,2010,0.324466198630137,9.054466978082191,0.019020553424657534,1.338063201369863,84.9,56.7,73.7,38.7,17,17.4,12,207.6
Raleigh,32840.55945730247,0.0097815454841865,0.035865666775350503,0.24062601891098795,0.034235409194652754,0.6954678839256603,1.9797627355198884,1.9552590266875982,1.9552590266875982,1.876100423866971,1.9814150635800456,32.868916797488225,2056.3500784929356,16.978593272171253,2137.7864992150708,37.017606781871535,1.9044669057711119,1.1542223671340073,0.3472448646886208,317.28775226165624,105.86208020867296,2010,NA,NA,NA,NA,87.9,74,83.2,30.1,16.3,18.6,8.6,223.55
Sacramento,22484.545636687446,0.02244165170556553,0.17881508078994615,0.12154398563734291,0.06122082585278277,0.6685816876122083,1.959694364851958,1.9221857923497268,1.9221857923497268,1.8240574506283662,1.9779174147217236,124.58010928961748,2918.8153005464483,15.479500559075662,2307.527868852459,38.95583482944345,1.8421903052064632,1.1378815080789946,0.37360861759425495,276.43365102639297,103.36355475763015,2010,NA,NA,NA,NA,86.3,60.2,76.5,40.2,13.5,20,8.8,254.4
San Antonio,23344.744419993713,0.014074164728919349,0.03022885815689634,0.06210990086892669,0.09490882388936482,0.8226655244156162,1.9664118146768608,1.9334259044974158,1.9334259044974158,1.8367396891445356,1.9637131318076122,40.84702615135385,2469.5011957108695,15.091879527258865,2242.458535832755,37.808591359686694,1.8563823277444622,1.1780075878105496,0.407783625015298,286.4617892295154,107.54895361644842,2010,0.35105529142857145,8.428030268571428,0.023945274285714285,0.6547697828571428,81.2,60.8,73.8,29.6,18.1,21.7,7.3,251.83333333333331
San Diego,30107.485711643392,0.01985056317609011,0.13549682167949148,0.057209769153563066,0.07386342515148135,0.7563287610126017,1.971805401990207,1.9478731139792764,1.9478731139792764,1.8520501096613509,1.976915356306457,78.17714960916197,2336.514724595528,16.003733928708908,2066.92328667515,38.26798260287722,1.8920857960670607,1.1541578379985875,0.4092784654845545,319.7150455345527,104.09471766848816,2010,0.5637312291066282,16.860523851585015,0.02554676224783862,0.49558660158501444,84,62.2,77.7,37.4,13.3,19,9,215.9
San Francisco,43493.27580128205,0.013586187376167564,0.3678177186527031,0.056609114067364845,0.04344749504670252,0.5520803849419756,1.9671403197158082,1.9383049769438703,1.9383049769438703,1.8232380413246532,1.9875459949051797,94.1055811734775,1750.1764986484338,17.383551673944687,2092.1418349499127,41.80158505519389,1.8891876592131334,1.1017548825360883,0.3611661477497877,342.2182130584192,113.98669685819416,2010,NA,NA,NA,NA,85.3,64.3,79.1,38.6,11.7,20.8,8.6,196.7
San Jose,40123.591260770176,0.013313815697755471,0.38324271573957897,0.026906454760908964,0.09159347553324969,0.5259305729820158,1.9761851437103397,1.9503503157166335,1.9503503157166335,1.8649797853060086,1.9883591244946326,85.9436034945074,1733.0196349796731,16.081398723157285,1788.6406020240463,37.80670570193782,1.9103582880245364,1.1089502300292764,0.44758120730517215,361.80301748448954,101.10755611320229,2010,0.3506244589041096,14.377682336986302,0.019641865753424657,0.3354695904109589,85.1,65.6,78.7,39,14.1,19.9,5.1,177.7
Seattle,37967.791345329904,0.021249313061000183,0.16834585088844112,0.07657080051291446,0.013738779996336326,0.7655248213958601,1.9755813953488373,1.9486090465066894,1.9486090465066894,1.8686572632350247,1.988276241069793,93.30006370779358,1408.2395413038862,17.712552142586272,1830.033977489913,38.67686389448617,1.906209928558344,1.1018501557061733,0.3685656713683825,347.17456978967493,111.83788239604323,2010,NA,NA,NA,NA,87.1,60.5,74,33.5,14.5,20.4,5,204.7
Tucson,22308.11158493248,0.04354122417455107,0.029349295230739526,0.039293299864838774,0.07318015060822552,0.8407993821201004,1.9727291367644044,1.9424695977549111,1.9424695977549111,1.7988028576945356,1.9637960996331338,61.84167446211413,2794.6702525724977,16.108578284343132,3116.5603367633303,40.799961382506275,1.868217802664607,1.1342923344274956,0.4182274570380382,290.97262845849804,94.89534659200618,2010,0.2523031567982456,12.09454808991228,0.027772875,0.45944379495614035,83.5,65.3,74.2,34.9,18.7,16.4,7.8,215.8
Tulsa,24753.842364532018,0.09735973597359736,0.027392739273927394,0.14620462046204621,0.045874587458745876,0.7442244224422442,1.960406447091801,1.9286865431103948,1.9286865431103948,1.822112211221122,1.974917491749175,72.84448025785657,1538.3843674456084,15.747429746401645,2509.6293311845284,39.26930693069307,1.824092409240924,1.2079207920792079,0.37425742574257426,271.3987061627511,129.816501650165,2010,0.2566249346405229,8.552552179738562,0.02665978431372549,0.6776970522875817,80.7,58.5,72.9,27.5,26.3,15.6,6.9,297.625
Virginia Beach,30673.12189740761,0.012006112202575856,0.07858546168958742,0.1798733900895001,0.012224405151713599,0.7587862912027942,1.9778966961377384,1.953103822174031,1.953103822174031,1.8672778869242523,1.9696572800698537,29.767958796421794,3240.121984277582,16.06850553922677,2048.121442125237,37.42108709888671,1.8960925562104345,1.0956123117223313,0.45710543549443355,353.88369517058044,95.84588517790876,2010,NA,NA,NA,NA,82.4,78.8,77.3,31.5,24.1,22.7,8.8,221.5
Wichita,24689.825344091125,0.04285714285714286,0.04586466165413534,0.1319548872180451,0.04172932330827068,0.7913533834586466,1.9615228837586067,1.933083762283575,1.933083762283575,1.8259398496240602,1.9710526315789474,62.36780533458119,1545.357978474497,15.702119309262166,2742.6438933083764,38.68308270676692,1.8545112781954887,1.1477443609022557,0.4,287.5908221797323,134.25451127819548,2010,NA,NA,NA,NA,83.9,70.9,73.8,25.5,22.9,15.4,10.3,257.1
Albuquerque,26030.553628480146,0.07332585110362888,0.02880658436213992,0.03741114852225964,0.1305649083426861,0.7699214365881033,1.9680174811283273,1.9362899594777128,1.9362899594777128,1.8045267489711934,1.960531238309016,28.919405673120217,3223.106708689779,16.335460170146945,2784.4673570463756,40.83557800224467,1.860082304526749,1.139917695473251,0.3939393939393939,294.3122362869198,125.60419004863449,2011,0.20552209476661953,13.406795132956153,0.03271685289957567,0.4040336336633663,83.7,58.5,72.7,32.4,22.4,17,10.6,217.1
Arlington,22164.82695363938,0.02161488862837046,0.020808909730363423,0.06854484173505275,0.010294548651817116,0.894819753810082,1.95900365275511,1.9278018686575171,1.9278018686575171,1.7912881008206332,1.9683103751465416,29.591845858107202,1750.5404801287496,15.51955095384382,2931.727122356833,41.12529308323564,1.8457283118405627,1.1222523446658852,0.4597010550996483,292.0749470440978,80.06052168815944,2011,NA,NA,NA,NA,82.8,63,70.4,26.4,17.3,19.7,8.3,256
Atlanta,26138.10261206956,0.012099522835719155,0.023801408770733924,0.24875028402635763,0.011474664848897977,0.7211429220631674,1.9637698603755416,1.9287324906047147,1.9287324906047147,1.8098159509202454,1.968757100658941,41.95831909805261,2088.2302699009224,16.052987135052575,2609.322172873249,40.175244262667576,1.8463417405135196,1.1482049534196774,0.38406044080890706,283.92143029425955,82.8612815269257,2011,NA,NA,NA,NA,84,70.1,77.8,32.1,17.8,17.9,9.4,244.15
Austin,30158.451564689396,0.011064797271693823,0.051079954528230394,0.06813186813186813,0.0563849943160288,0.837059492231906,1.9702275294497338,1.9456551724137932,1.9456551724137932,1.8559302766199317,1.976127320954907,33.12680459770115,1921.9218390804597,16.204055966043075,2049.5898850574713,37.43448275862069,1.878287230011368,1.145964380447139,0.4045471769609701,312.4131499920974,104.53800682076545,2011,NA,NA,NA,NA,88,62.3,73.1,32.3,14.7,22.8,5.7,199.5
Baltimore,22987.157943751165,0.010879701585327946,0.027510102580043518,0.5951196767174386,0.015542430836182779,0.3797015853279453,1.9538461538461538,1.9053929688937972,1.9053929688937972,1.813024557040721,1.9782405968293442,157.41211117246456,1602.8345297257501,15.743271555197422,2387.7747101049144,39.22427727696612,1.8192415293751942,1.1201429903636928,0.2415293751942804,259.0697290152016,96.25023313646254,2011,NA,NA,NA,NA,84.3,77.3,83.5,26.8,21.7,20.1,9.6,354.7
Boston,27734.788716009887,0.009542694261990333,0.08464493741479737,0.2611228157144628,0.06766637749411328,0.6137067790308588,1.9637643378519292,1.9288077089026319,1.9288077089026319,1.8412442681868881,1.9858718552484818,122.23213001582052,1504.2068172012082,16.30971530703434,1835.1891269955415,37.42111785847069,1.8604535878051802,1.0785723137935308,0.29346883132978063,273.09760087241006,91.10373032593878,2011,0.28804926923076923,18.529944335164835,0.020850771978021976,1.2489172087912088,86,78.6,83.2,34.7,17.2,22.4,10.1,201.5
Charlotte,27323.350542619322,0.010692464358452138,0.029531568228105907,0.17260692464358451,0.04081805838424983,0.7709606245756958,1.9654300929686794,1.9268823895457374,1.9268823895457374,1.8208587915818057,1.9786999321113374,40.10267579340386,1973.270068450529,15.704791208791208,2758.4090437668533,39.641887304820095,1.861591989137814,1.1439239646978954,0.41615750169721655,299.1714740753849,97.6388323150034,2011,0.3389694142053446,9.995173922644163,0.02928011251758087,0.5708105450070323,83.6,68.5,78,29,18.7,18.2,7.9,209.1
Chicago,28026.7440674303,0.006878641117428231,0.07443672352074121,0.2812170983364919,0.08317540534849442,0.5752088158910648,1.963073703094633,1.928647542730489,1.928647542730489,1.8524250719449709,1.9864532884115955,70.69690124035634,1701.3081283832744,15.724067673276332,2064.664933293551,37.78234014178423,1.8656559275636977,1.1565241805292343,0.32764792587913244,281.46372812431923,123.38464238085211,2011,NA,NA,NA,NA,82.2,63.9,73.7,31,19.5,23.5,7.7,244.3
Cleveland,19650.46486283352,0.04026082009540064,0.013784954706577392,0.19487112161393375,0.01960526891602118,0.7597041704958207,1.9548270760125763,1.9081303819536162,1.9081303819536162,1.786486368211457,1.9718611876941927,52.82476623170796,1906.9659252998047,15.270678050322989,2951.3029742722806,41.00323837031202,1.8088486280687934,1.1565358190013566,0.39958863944685136,268.96446794693384,95.91610870421425,2011,0.2938866592178771,15.380731418994413,0.024221944134078213,4.850873719273743,81.8,71.4,80.3,35.7,23,19.2,7.7,299.4
Colorado Springs,26210.357407811476,0.027710843373493974,0.03459552495697074,0.059552495697074014,0.02874354561101549,0.8932874354561101,1.9762693156732891,1.9460385438972163,1.9460385438972163,1.8538726333907056,1.9626506024096386,50.38629550321199,3170.710920770878,16.133095450490632,2018.3747323340472,37.00172117039587,1.8736660929432014,1.1139414802065404,0.4304647160068847,311.4369855496616,109.57693631669535,2011,NA,NA,NA,NA,86.2,62.3,74.8,39.8,17.6,15.8,8.4,220.7
Columbus,25846.92637473823,0.01787128152923877,0.02015232062738001,0.0942766655355729,0.009463484522866945,0.8774459902725936,1.9632082266325224,1.9331434393960447,1.9331434393960447,1.8142744033480376,1.974795460543679,36.57968598026956,2112.361169005604,15.685383174652724,2761.419572970219,40.31559401274366,1.8567846774497605,1.1048900953889078,0.4511556007993063,309.7064675636808,93.88892659201447,2011,NA,NA,NA,NA,82.9,71.7,76.1,31.3,22,20.2,8.8,239.9
Dallas,31173.297229219144,0.0147292571791883,0.044858888771149026,0.16774398643636748,0.0653103034156335,0.7316943944050016,1.9682989495957077,1.9413611639322514,1.9413611639322514,1.8615379181236975,1.9825862738864752,36.822624154247556,1483.6669172599832,15.408678732699439,2066.9824437270595,36.789869661968844,1.8815654692522341,1.1999929356080676,0.400197802974109,298.2535710371534,115.23573875878634,2011,0.2936598308823529,12.95696673235294,0.027634123529411764,0.6412216352941177,85.2,59.8,71.2,26.9,16.8,17.2,6.3,252.92
Denver,27400.324983373976,0.015821354307928758,0.028026399059759514,0.05596239038061658,0.042762860500858875,0.8829219781213272,1.963216837227264,1.9342450765864332,1.9342450765864332,1.8113190489105868,1.9760419491908507,50.10175054704595,1753.9048140043765,16.101381189514235,2613.609409190372,40.018262363258295,1.868004701202423,1.1102070337220866,0.41081276557273305,298.74831609904186,88.71530603019619,2011,NA,NA,NA,NA,85.9,59.8,77.3,39.6,17.6,21,7.9,200.5
Detroit,13073.035185185185,0.01574569221628045,0.017825311942959002,0.6274509803921569,0.03891859774212715,0.3224896019013666,1.9322990126939352,1.8775918515823935,1.8775918515823935,1.792038027332145,1.9756387403446227,121.66424154237905,2472.9428883230266,14.84296001225678,2974.4288832302655,40.030005941770646,1.779708853238265,1.1712715389185977,0.2642602495543672,205.5677616501146,125.38190730837789,2011,NA,NA,NA,NA,78.4,69.3,75.1,30.3,25.8,17.2,13,353.1
Fort Worth,26848.32329533233,0.014593642539629288,0.04671643042858341,0.15818166568816572,0.04344544158349409,0.7693533506667785,1.966663671488903,1.9334391534391535,1.9334391534391535,1.8628700830327938,1.9791998658055858,49.095238095238095,1709.0084656084657,15.314922902691873,2062.025396825397,35.98968380441164,1.8673991445106097,1.1883754088736056,0.3759121026587268,285.395509953521,125.64253962928792,2011,NA,NA,NA,NA,82.8,63,70.4,26.4,17.3,19.7,8.3,271.875
Houston,28320.720090759074,0.01270923030875141,0.06552621278751179,0.17882715907259455,0.06932516749936683,0.6930905072180139,1.9653222021883567,1.935831354607054,1.935831354607054,1.8532682522505928,1.9808210346971198,32.4934846817629,1517.7421671396305,14.998394286535973,2139.27260091504,37.37572813298644,1.8708355397969285,1.2106462827803743,0.40777749637372507,287.1848556038063,124.1788271590726,2011,0.21348996197183098,12.000457564788732,0.023595757746478874,0.8915080901408451,82.8,60.7,70.9,28.8,17.1,18.8,6.9,235.9
Indianapolis,23542.307264397907,0.009160913436006373,0.01898566117896973,0.2580987785448752,0.02854487519915029,0.7116303770578863,1.9571874113977885,1.9173247381144238,1.9173247381144238,1.8125331917153478,1.9669410515135421,63.00725221595488,1765.5100725221596,15.787983425414364,2802.6759065269944,39.405204460966544,1.8335103558151886,1.1485661178969728,0.33669676048858205,265.2569501789155,120.98579394583112,2011,NA,NA,NA,NA,82.8,62.7,75.1,27.3,26.4,18.4,9.2,286.2
